Time,Latitude,Longitude,Depth,Altitude,Chlorophyll,cDOM,DissolvedOxygen
1569498095.24,63.5821116,10.4808686,76.739052,-1,0.1240999997,2.5088000298,208.815
1569498096.341,63.58212233,10.48088975,76.277069,-1,0.1022000015,2.8671998978,208.861
1569498097.44,63.58213315,10.48091106,75.820961,-1,0.131400004,2.5088000298,208.676
1569498098.59,63.58214438,10.48093325,75.346878,-1,0.1094999984,2.956799984,208.572
1569498099.69,63.58215508,10.48095449,74.890678,-1,0.131400004,2.77760005,208.86
1569498100.84,63.58216632,10.480977,74.383957,-1,0.1240999997,3.0464000702,208.669
1569498101.94,63.582177,10.48099846,73.925842,-1,0.1240999997,2.956799984,208.5065
1569498103.09,63.58218813,10.48102088,73.46946,-1,0.131400004,3.135999918,208.725
1569498104.19,63.58219884,10.48104244,73.022163,-1,0.1240999997,2.956799984,208.752
1569498105.34,63.58221,10.48106483,72.523529,-1,0.131400004,2.6879999638,208.833
1569498106.44,63.58222072,10.48108617,72.066895,-1,0.1459999979,3.0464000702,208.875
1569498107.59,63.582232,10.48110852,71.607124,-1,0.1240999997,2.8671998978,209.008
1569498108.69,63.5822427,10.48112981,71.144371,-1,0.131400004,2.8671998978,209.043
1569498109.84,63.58225389,10.48115216,70.658112,-1,0.1386999935,3.0464000702,209.062
1569498110.94,63.58226461,10.48117365,70.20047,-1,0.131400004,2.8671998978,209.1855
1569498112.09,63.58227574,10.48119607,69.742294,-1,0.1386999935,2.5088000298,209.329
1569498113.19,63.58228642,10.48121758,69.283165,-1,0.1459999979,2.956799984,209.357
1569498114.34,63.58229762,10.48124002,68.788628,-1,0.1240999997,2.77760005,209.368
1569498115.44,63.58230828,10.48126139,68.32412,-1,0.1386999935,2.6879999638,209.357
1569498116.59,63.58231948,10.4812839,67.868271,-1,0.131400004,2.77760005,209.398
1569498117.69,63.58233018,10.48130529,67.402122,-1,0.1386999935,2.956799984,209.326
1569498118.84,63.58234137,10.4813275,66.910164,-1,0.1168000028,2.5088000298,209.474
1569498119.94,63.58235215,10.48134891,66.452026,-1,0.1168000028,2.5088000298,209.6375
1569498121.09,63.58236337,10.48137123,66.002693,-1,0.1386999935,2.956799984,209.791
1569498122.19,63.58237409,10.48139249,65.548264,-1,0.1459999979,2.6879999638,209.896
1569498123.34,63.58238538,10.48141487,65.061043,-1,0.1459999979,2.77760005,209.984
1569498124.44,63.58239611,10.48143622,64.609421,-1,0.1168000028,2.5088000298,210.067
1569498125.59,63.58240731,10.48145853,64.161842,-1,0.1459999979,3.135999918,210.146
1569498126.69,63.58241806,10.48147988,63.722595,-1,0.1459999979,2.8671998978,210.2
1569498127.84,63.58242932,10.48150213,63.240147,-1,0.131400004,2.956799984,210.265
1569498128.94,63.58244007,10.48152336,62.791965,-1,0.1022000015,2.6879999638,210.404
1569498130.09,63.58245135,10.4815457,62.341759,-1,0.1533000022,2.5088000298,210.47
1569498131.19,63.58246208,10.48156701,61.897873,-1,0.1168000028,3.0464000702,210.389
1569498132.34,63.58247325,10.48158929,61.410698,-1,0.1240999997,2.0608000755,210.81
1569498133.44,63.58248401,10.48161071,60.951401,-1,0.1386999935,2.8671998978,210.28
1569498134.59,63.58249523,10.48163287,60.492512,-1,0.1386999935,2.956799984,210.153
1569498135.69,63.58250603,10.48165417,60.04781,-1,0.1459999979,2.598400116,210.118
1569498136.84,63.58251727,10.48167653,59.565022,-1,0.1240999997,2.77760005,210.217
1569498137.94,63.58252798,10.48169786,59.11483,-1,0.1459999979,3.4047999382,210.3595
1569498139.09,63.58253919,10.48172017,58.67411,-1,0.131400004,2.956799984,210.548
1569498140.19,63.5825499,10.48174159,58.228615,-1,0.1533000022,2.956799984,210.909
1569498141.34,63.58256105,10.48176394,57.74432,-1,0.131400004,3.0464000702,210.334
1569498142.44,63.58257177,10.48178552,57.300812,-1,0.131400004,2.8671998978,210.275
1569498143.59,63.58258293,10.481808,56.861088,-1,0.1240999997,2.6879999638,210.315
1569498144.69,63.58259357,10.48182948,56.425385,-1,0.131400004,2.8671998978,210.532
1569498145.84,63.58260476,10.48185204,55.949406,-1,0.1240999997,2.4191999435,210.557
1569498146.94,63.58261545,10.4818735,55.51255,-1,0.1386999935,2.6879999638,210.2265
1569498148.09,63.58262664,10.48189575,55.065987,-1,0.1533000022,3.0464000702,210.256
1569498149.191,63.58263744,10.48191709,54.623787,-1,0.1533000022,2.8671998978,210.095
1569498150.34,63.58264869,10.48193925,54.133049,-1,0.1533000022,2.956799984,210.123
1569498151.44,63.58265941,10.48196047,53.675663,-1,0.1459999979,2.956799984,210.17
1569498152.54,63.58267019,10.48198193,53.222393,-1,0.1459999979,2.8671998978,210.423
1569498153.69,63.58268136,10.48200432,52.765625,-1,0.1459999979,3.0464000702,210.253
1569498154.79,63.58269205,10.4820257,52.322636,-1,0.1386999935,2.598400116,210.196
1569498155.94,63.58270324,10.48204816,51.830147,-1,0.1386999935,2.77760005,210.2485
1569498157.04,63.58271392,10.48206964,51.373894,-1,0.1459999979,2.956799984,210.454
1569498158.19,63.58272512,10.48209211,50.939629,-1,0.1386999935,2.956799984,210.609
1569498159.29,63.58273592,10.48211353,50.492348,-1,0.131400004,2.4191999435,210.694
1569498160.44,63.58274714,10.4821358,50.003475,-1,0.131400004,2.6879999638,210.984
1569498161.54,63.58275789,10.48215706,49.553867,-1,0.1459999979,2.6879999638,211.182
1569498162.69,63.58276915,10.48217927,49.102695,-1,0.1459999979,2.8671998978,211.259
1569498163.79,63.58277988,10.48220048,48.655731,-1,0.131400004,2.8671998978,211.249
1569498164.94,63.58279117,10.48222278,48.165024,-1,0.1533000022,2.77760005,211.441
1569498166.04,63.58280197,10.48224398,47.714352,-1,0.1459999979,2.598400116,211.474
1569498167.19,63.5828132,10.48226616,47.268265,-1,0.1533000022,3.135999918,211.574
1569498168.29,63.58282395,10.4822875,46.819855,-1,0.1459999979,2.6879999638,211.724
1569498169.44,63.58283519,10.48230996,46.335491,-1,0.167899996,2.6879999638,211.957
1569498170.54,63.58284587,10.48233142,45.884727,-1,0.167899996,3.0464000702,211.864
1569498171.69,63.58285701,10.48235385,45.441803,-1,0.1459999979,2.77760005,212.247
1569498172.79,63.58286771,10.48237528,44.989418,-1,0.1386999935,3.0464000702,212.025
1569498173.94,63.58287886,10.4823977,44.500622,-1,0.1459999979,3.0464000702,212.1615
1569498175.04,63.5828896,10.48241916,44.046612,-1,0.1459999979,2.956799984,212.544
1569498176.191,63.5829008,10.48244148,43.589287,-1,0.1752000004,2.77760005,212.673
1569498177.291,63.58291146,10.48246285,43.135769,-1,0.1825000048,2.598400116,212.715
1569498178.44,63.58292267,10.48248529,42.633934,-1,0.167899996,2.956799984,212.772
1569498179.54,63.58293336,10.48250673,42.185795,-1,0.167899996,3.2256000042,212.817
1569498180.691,63.58294453,10.48252907,41.734806,-1,0.1606000066,2.77760005,212.943
1569498181.791,63.5829553,10.48255054,41.286991,-1,0.1606000066,3.3152000904,213.004
1569498182.94,63.58296649,10.48257287,40.798634,-1,0.1825000048,3.0464000702,213.068
1569498184.04,63.5829772,10.48259419,40.344769,-1,0.167899996,2.6879999638,213.264
1569498185.19,63.58298848,10.48261657,39.903076,-1,0.1533000022,3.135999918,213.369
1569498186.29,63.58299921,10.48263784,39.456593,-1,0.1825000048,2.956799984,213.34
1569498187.44,63.5830104,10.4826601,38.971886,-1,0.1752000004,2.598400116,213.38
1569498188.54,63.5830211,10.48268161,38.521252,-1,0.1825000048,3.0464000702,213.34
1569498189.69,63.58303223,10.482704,38.061687,-1,0.1897999942,2.6879999638,213.392
1569498190.79,63.58304294,10.48272551,37.615395,-1,0.1825000048,2.598400116,213.479
1569498191.94,63.58305411,10.48274795,37.121342,-1,0.1825000048,3.2256000042,213.6675
1569498193.04,63.58306477,10.48276921,36.668358,-1,0.1752000004,2.77760005,213.598
1569498194.19,63.58307603,10.48279155,36.225868,-1,0.1970999986,2.956799984,213.601
1569498195.291,63.58308675,10.4828128,35.773991,-1,0.2117000073,2.956799984,213.547
1569498196.441,63.58309797,10.48283518,35.283234,-1,0.1897999942,3.135999918,213.632
1569498197.54,63.58310871,10.48285663,34.847656,-1,0.1897999942,2.598400116,213.58
1569498198.69,63.5831199,10.48287897,34.418922,-1,0.2481999993,2.77760005,214.143
1569498199.79,63.58313064,10.4829003,33.983112,-1,0.2554999888,3.3152000904,214.556
1569498200.94,63.58314195,10.48292245,33.507607,-1,0.2700999975,2.956799984,215.028
1569498202.043,63.58315273,10.48294355,33.077217,-1,0.277399987,3.0464000702,215.481
1569498203.19,63.58316397,10.48296579,32.628529,-1,0.3138999939,3.7632000446,216.295
1569498204.29,63.58317467,10.48298727,32.188976,-1,0.3504000008,3.7632000446,216.949
1569498205.44,63.5831858,10.48300968,31.715458,-1,0.3504000008,3.9423999786,217.198
1569498206.545,63.58319651,10.48303127,31.27442,-1,0.3650000095,3.9423999786,217.479
1569498207.69,63.58320766,10.48305366,30.840679,-1,0.3576999903,3.4047999382,217.74
1569498208.791,63.58321834,10.48307499,30.398388,-1,0.3576999903,3.9423999786,218.019
1569498209.89,63.5832291,10.48309643,29.953093,-1,0.3795999885,4.2112002373,218.457
1569498211.041,63.58324029,10.48311871,29.463013,-1,0.3869000077,4.2112002373,219.176
1569498212.14,63.58325102,10.48313994,29.016214,-1,0.3869000077,4.2112002373,219.445
1569498213.29,63.58326234,10.48316215,28.568096,-1,0.3941999972,3.9423999786,219.654
1569498214.39,63.58327309,10.4831833,28.124422,-1,0.4014999866,4.2112002373,219.747
1569498215.54,63.58328437,10.48320551,27.64065,-1,0.4014999866,3.7632000446,219.962
1569498216.64,63.58329518,10.48322681,27.199825,-1,0.3941999972,4.1216001511,220.135
1569498217.79,63.58330642,10.48324893,26.757204,-1,0.4307000041,4.1216001511,220.322
1569498218.89,63.58331717,10.48327017,26.321207,-1,0.4014999866,4.0320000648,220.5285
1569498220.04,63.58332838,10.48329253,25.838409,-1,0.4307000041,3.6735999584,220.641
1569498221.14,63.58333904,10.48331384,25.392481,-1,0.4160999954,4.5696001053,220.659
1569498222.29,63.58335027,10.48333638,24.94434,-1,0.4234000146,4.0320000648,220.851
1569498223.39,63.58336092,10.4833578,24.503405,-1,0.4234000146,4.3903999329,220.884
1569498224.54,63.58337204,10.48338023,24.024216,-1,0.4160999954,4.0320000648,221.015
1569498225.69,63.58338322,10.48340281,23.580568,-1,0.4234000146,3.9423999786,221.052
1569498226.79,63.58339387,10.48342424,23.145687,-1,0.4160999954,4.3903999329,221.133
1569498227.94,63.58340506,10.48344667,22.671749,-1,0.4234000146,4.3903999329,221.187
1569498229.04,63.58341579,10.48346812,22.235611,-1,0.4379999936,3.9423999786,221.239
1569498230.19,63.583427,10.48349033,21.807011,-1,0.4453000128,4.2112002373,221.379
1569498231.29,63.58343779,10.48351172,21.372822,-1,0.4526000023,3.8527998924,221.67
1569498232.44,63.58344904,10.48353397,20.911736,-1,0.4598999918,3.9423999786,221.793
1569498233.54,63.58345976,10.48355529,20.481379,-1,0.4745000005,4.4800000191,221.776
1569498234.69,63.58347092,10.48357775,20.05541,-1,0.4891000092,4.2112002373,221.95
1569498235.79,63.58348162,10.48359918,19.615955,-1,0.5328999758,4.7487998009,222.487
1569498236.94,63.58349281,10.48362138,19.145399,-1,0.5475000143,4.3903999329,223.1265
1569498238.04,63.5835036,10.48364281,18.698215,-1,0.5694000125,4.2112002373,223.883
1569498239.19,63.58351485,10.483665,18.26272,-1,0.5839999914,4.7487998009,224.399
1569498240.29,63.58352559,10.48368619,17.817085,-1,0.6058999896,4.9279999733,224.664
1569498241.44,63.58353682,10.48370851,17.345831,-1,0.6424000263,4.8383998871,225.265
1569498242.54,63.58354747,10.4837299,16.896385,-1,0.6934999824,4.9279999733,226.171
1569498243.69,63.58355863,10.48375249,16.44775,-1,0.6934999824,5.1968002319,226.646
1569498244.79,63.58356927,10.48377408,16.007004,-1,0.7226999998,5.1968002319,227.246
1569498245.94,63.58358041,10.48379659,15.530363,-1,0.6862000227,4.7487998009,228.091
1569498247.04,63.58359112,10.48381798,15.099172,-1,0.7081000209,5.2863998413,228.506
1569498248.19,63.5836024,10.48384035,14.66119,-1,0.6934999824,5.2863998413,228.74
1569498249.29,63.58361316,10.48386151,14.222974,-1,0.7008000016,5.5552000999,228.86
1569498250.44,63.5836244,10.48388365,13.751772,-1,0.6789000034,5.4656000137,228.959
1569498251.54,63.58363518,10.48390505,13.320197,-1,0.7008000016,5.5552000999,229.276
1569498252.69,63.58364635,10.48392732,12.882212,-1,0.7008000016,5.7343997955,229.442
1569498253.79,63.58365707,10.48394879,12.445365,-1,0.7008000016,5.3759999275,229.728
1569498254.94,63.58366827,10.48397117,11.977531,-1,0.7372999787,5.4656000137,230.0495
1569498256.04,63.58367897,10.48399248,11.542267,-1,0.7153999805,5.5552000999,230.221
1569498257.19,63.58369025,10.48401486,11.09104,-1,0.7300000191,5.5552000999,230.388
1569498258.29,63.58370103,10.48403605,10.655456,-1,0.7738000154,5.913599968,230.565
1569498259.44,63.58371226,10.48405816,10.167762,-1,0.7300000191,5.7343997955,230.841
1569498260.54,63.58372305,10.48407955,9.729466,-1,0.7738000154,5.5552000999,230.954
1569498261.69,63.58373426,10.48410181,9.282459,-1,0.7664999962,5.6448001862,231.099
1569498262.841,63.58374547,10.48412407,8.812665,-1,0.7591999769,5.4656000137,231.216
1569498263.94,63.58375626,10.48414556,8.375867,-1,0.7957000136,5.8239998817,231.473
1569498265.09,63.58376745,10.48416791,7.959065,-1,0.8029999733,5.913599968,231.633
1569498266.19,63.58377813,10.48418931,7.543634,-1,0.8540999889,5.4656000137,231.606
1569498267.342,63.58378934,10.48421176,7.07713,-1,1.2264000177,5.913599968,232.897
1569498268.44,63.58380005,10.48423303,6.649729,-1,1.3578000069,5.4656000137,233.597
1569498269.59,63.58381129,10.48425547,6.232839,-1,1.584100008,6.0928001404,234.284
1569498270.69,63.58382202,10.48427681,5.805389,-1,1.8250000477,5.8239998817,235.029
1569498271.84,63.58383325,10.48429897,5.335037,-1,1.7812000513,5.7343997955,235.931
1569498272.94,63.58384399,10.48432028,4.911644,-1,1.8322999477,5.7343997955,236.829
1569498274.09,63.5838552,10.48434269,4.467187,-1,1.7666000128,5.913599968,237.427
1569498275.19,63.58386593,10.48436386,4.046184,-1,1.8030999899,5.6448001862,237.869
1569498276.34,63.58387728,10.48438611,3.582359,-1,1.8322999477,6.3615999222,238.3
1569498277.44,63.58388803,10.48440729,3.159952,-1,1.8542000055,6.1824002266,238.756
1569498278.59,63.58389926,10.48442944,2.718431,-1,1.7228000164,6.4512000084,239.09
1569498279.69,63.58390999,10.4844509,2.296142,-1,1.4745999575,5.6448001862,239.4
1569498280.84,63.58392109,10.48447353,1.833999,-1,1.3796999454,6.0032000542,239.676
1569498281.99,63.58393217,10.48449624,1.404839,-1,1.3066999912,5.913599968,240.062
1569498283.09,63.58394281,10.48451795,0.971991,-1,1.2482999563,5.7343997955,240.371
1569498284.24,63.58395401,10.48454037,0.497175,-1,1.1753000021,5.5552000999,240.525
1569498285.34,63.58396468,10.4845621,0.109392,-1,1.1168999672,5.913599968,240.653
1569498286.49,63.5839764,10.48458569,0.06211,-1,1.1315000057,5.7343997955,241.051
1569498287.59,63.58398753,10.48460906,0.158185,-1,1.1606999636,6.0032000542,264.682
1569498288.74,63.5839991,10.4846335,0.244448,-1,1.1679999828,5.4656000137,241.172
1569498289.84,63.58418348,10.48292153,0.336206,-1,1.233700037,6.3615999222,241.497
1569498290.99,63.58419298,10.48292154,0.551728,-1,1.2044999599,5.8239998817,241.288
1569498292.09,63.58419244,10.48291943,0.829376,-1,1.1971999407,6.0032000542,241.389
1569498293.24,63.58419793,10.48295013,1.168926,-1,1.233700037,5.5552000999,241.466
1569498294.34,63.58420146,10.48299758,1.498603,-1,1.2044999599,5.913599968,241.517
1569498295.49,63.58420028,10.48304791,1.859105,-1,1.3431999683,6.271999836,241.577
1569498296.59,63.58419648,10.48306214,2.205494,-1,1.5256999731,6.0928001404,241.625
1569498297.74,63.5841897,10.48309152,2.578876,-1,1.649799943,5.6448001862,241.625
1569498298.84,63.58418184,10.48311767,2.95097,-1,1.6425000429,5.7343997955,241.702
1569498299.99,63.5841731,10.48314405,3.358759,-1,1.7666000128,5.8239998817,241.694
1569498301.09,63.58416478,10.48316896,3.795381,-1,1.8906999826,5.7343997955,241.678
1569498302.241,63.58415602,10.48319509,4.28707,-1,1.839599967,5.8239998817,241.642
1569498303.39,63.58414721,10.48322083,4.747331,-1,1.8322999477,5.913599968,241.587
1569498304.49,63.58413881,10.48324547,5.206297,-1,1.7884999514,5.913599968,241.574
1569498305.64,63.58412999,10.48327139,5.707385,-1,1.744699955,5.8239998817,241.366
1569498306.74,63.58412155,10.48329598,6.196927,-1,1.8906999826,6.1824002266,241.331
1569498307.89,63.58411289,10.48332177,6.708501,-1,1.839599967,6.271999836,241.333
1569498308.99,63.58410468,10.48334691,7.194046,-1,1.7154999971,5.7343997955,241.054
1569498310.14,63.5840962,10.48337341,7.722187,-1,1.6205999851,6.1824002266,240.577
1569498311.24,63.58408805,10.4833987,8.203082,-1,1.6279000044,6.0928001404,240.366
1569498312.39,63.58407946,10.48342499,8.673589,-1,1.4527000189,6.0928001404,240.246
1569498313.49,63.58407126,10.48345024,9.147471,-1,1.1753000021,5.8239998817,239.032
1569498314.64,63.58406273,10.48347663,9.646645,-1,1.1606999636,5.913599968,238.179
1569498315.74,63.5840546,10.48350207,10.139746,-1,0.9416999817,5.5552000999,238.416
1569498316.89,63.58404612,10.48352896,10.609069,-1,0.8248999715,5.8239998817,236.96
1569498317.991,63.58403801,10.48355463,11.073913,-1,0.8029999733,5.7343997955,235.854
1569498319.14,63.58402954,10.48358134,11.591505,-1,0.8102999926,5.7343997955,235.041
1569498320.24,63.58402148,10.48360689,12.091433,-1,0.7957000136,6.0032000542,234.573
1569498321.39,63.58401311,10.48363361,12.575029,-1,0.7810999751,5.1968002319,234.191
1569498322.49,63.58400521,10.48365927,13.062407,-1,0.7883999944,5.8239998817,233.961
1569498323.64,63.583997,10.48368637,13.585214,-1,0.7664999962,5.1072001457,233.68
1569498324.79,63.5839889,10.4837137,14.054876,-1,0.7591999769,5.2863998413,233.558
1569498325.89,63.58398125,10.48373998,14.501883,-1,0.7153999805,5.3759999275,232.904
1569498327.04,63.58397336,10.48376771,14.986416,-1,0.7226999998,5.3759999275,232.127
1569498328.14,63.58396595,10.48379438,15.435338,-1,0.7372999787,5.0176000595,231.845
1569498329.29,63.58395838,10.48382229,15.898532,-1,0.6862000227,5.0176000595,231.212
1569498330.39,63.58395135,10.48384928,16.368771,-1,0.6277999878,4.3903999329,230.301
1569498331.54,63.583944,10.48387771,16.903816,-1,0.5913000107,4.1216001511,229.635
1569498332.641,63.58393702,10.48390491,17.399178,-1,0.5620999932,4.8383998871,229.049
1569498333.79,63.58392991,10.48393366,17.891056,-1,0.554799974,4.4800000191,228.273
1569498334.89,63.58392333,10.48396145,18.389618,-1,0.540199995,4.5696001053,227.5845
1569498336.04,63.58391668,10.48399093,18.929888,-1,0.5475000143,4.3007998466,227.019
1569498337.14,63.58391056,10.48401935,19.422249,-1,0.5620999932,4.7487998009,226.749
1569498338.29,63.58390445,10.48404951,19.90093,-1,0.540199995,4.2112002373,226.452
1569498339.39,63.58389894,10.48407855,20.383402,-1,0.5620999932,4.3007998466,226.08
1569498340.54,63.58389359,10.4841093,20.90868,-1,0.5182999969,4.4800000191,225.812
1569498341.64,63.58388899,10.48413907,21.383457,-1,0.5256000161,4.2112002373,225.693
1569498342.79,63.58388483,10.48417073,21.856222,-1,0.5182999969,4.2112002373,225.488
1569498343.89,63.58388168,10.48420145,22.325975,-1,0.5256000161,4.3007998466,225.2225
1569498345.041,63.58387943,10.48423409,22.831776,-1,0.4963999987,4.3903999329,225.043
1569498346.14,63.5838785,10.48426555,23.301558,-1,0.5182999969,4.5696001053,224.686
1569498347.29,63.58387906,10.48429851,23.760788,-1,0.4963999987,4.9279999733,224.454
1569498348.39,63.58388116,10.48432959,24.222532,-1,0.4817999899,3.9423999786,224.297
1569498349.54,63.58388512,10.4843613,24.701529,-1,0.4817999899,4.2112002373,223.745
1569498350.64,63.5838906,10.48439041,25.13616,-1,0.4526000023,4.4800000191,223.785
1569498351.79,63.58389797,10.48441899,25.563921,-1,0.4307000041,4.0320000648,223.193
1569498352.89,63.58390646,10.48444438,25.992819,-1,0.4088000059,4.4800000191,222.7215
1569498354.04,63.58391656,10.4844687,26.457476,-1,0.4014999866,3.8527998924,222.366
1569498355.14,63.58392715,10.48449006,26.879984,-1,0.3941999972,4.2112002373,222.175
1569498356.29,63.58393883,10.48451077,27.324808,-1,0.3869000077,3.9423999786,222.005
1569498357.39,63.58395026,10.48452988,27.769936,-1,0.4088000059,3.9423999786,221.867
1569498358.54,63.58396215,10.48454983,28.262077,-1,0.3869000077,3.9423999786,221.71
1569498359.64,63.58397344,10.48456929,28.721643,-1,0.372299999,4.3903999329,221.542
1569498360.79,63.583985,10.48459021,29.189974,-1,0.372299999,3.7632000446,221.401
1569498361.89,63.58399585,10.484611,29.645557,-1,0.3504000008,4.5696001053,221.1585
1569498363.041,63.58400697,10.48463317,30.140976,-1,0.3138999939,4.1216001511,220.619
1569498364.14,63.58401758,10.48465452,30.584873,-1,0.3285000026,4.0320000648,220.299
1569498365.29,63.58402866,10.48467676,31.034611,-1,0.2847000062,3.3152000904,220.094
1569498366.39,63.58403929,10.48469808,31.476089,-1,0.2919999957,3.5840001106,219.573
1569498367.54,63.58405036,10.48472046,31.950809,-1,0.2700999975,3.4944000244,218.959
1569498368.64,63.584061,10.48474173,32.398033,-1,0.2554999888,3.8527998924,218.642
1569498369.79,63.58407218,10.48476366,32.863438,-1,0.2263000011,3.2256000042,218.132
1569498370.89,63.58408291,10.48478459,33.311478,-1,0.2189999968,2.6879999638,217.55
1569498372.04,63.58409408,10.48480667,33.798569,-1,0.2263000011,3.0464000702,217.207
1569498373.14,63.58410471,10.48482797,34.237938,-1,0.1897999942,3.0464000702,216.828
1569498374.29,63.58411581,10.48485035,34.683281,-1,0.2263000011,2.598400116,216.921
1569498375.39,63.58412643,10.48487169,35.127319,-1,0.1970999986,3.135999918,216.784
1569498376.54,63.58413754,10.48489402,35.606441,-1,0.1897999942,2.956799984,216.674
1569498377.64,63.5841482,10.48491522,36.058109,-1,0.204400003,2.77760005,216.611
1569498378.79,63.58415938,10.48493735,36.50824,-1,0.1897999942,3.4047999382,216.615
1569498379.89,63.58417008,10.4849585,36.942123,-1,0.167899996,2.956799984,216.2605
1569498381.04,63.58418127,10.48498068,37.428627,-1,0.1825000048,2.77760005,215.977
1569498382.14,63.58419194,10.48500184,37.878407,-1,0.1752000004,2.8671998978,215.732
1569498383.29,63.58420311,10.48502396,38.323441,-1,0.167899996,2.956799984,215.599
1569498384.39,63.58421374,10.48504511,38.777626,-1,0.1825000048,2.598400116,215.411
1569498385.54,63.58422489,10.48506729,39.284843,-1,0.1752000004,2.598400116,215.147
1569498386.64,63.58423549,10.48508856,39.742607,-1,0.204400003,3.2256000042,215.048
1569498387.79,63.58424659,10.48511083,40.198452,-1,0.1752000004,2.956799984,215.204
1569498388.89,63.5842572,10.4851321,40.649265,-1,0.1606000066,3.135999918,215.267
1569498389.99,63.58426779,10.48515339,41.111591,-1,0.167899996,3.4944000244,215.2385
1569498391.14,63.58427888,10.48517565,41.619648,-1,0.1752000004,2.956799984,215.215
1569498392.24,63.58428952,10.4851968,42.068848,-1,0.1897999942,2.77760005,215.205
1569498393.39,63.5843007,10.48521886,42.519417,-1,0.167899996,3.0464000702,215.146
1569498394.49,63.58431141,10.48523989,42.973316,-1,0.1533000022,2.598400116,215.348
1569498395.64,63.58432261,10.48526191,43.471794,-1,0.1459999979,2.8671998978,214.57
1569498396.74,63.5843333,10.48528309,43.920036,-1,0.1459999979,3.2256000042,214.207
1569498397.89,63.58434441,10.48530539,44.381779,-1,0.1459999979,2.4191999435,214.403
1569498398.99,63.58435498,10.48532676,44.842617,-1,0.1459999979,2.5088000298,214.395
1569498400.14,63.58436608,10.48534908,45.34288,-1,0.1386999935,2.77760005,214.318
1569498401.24,63.58437674,10.48537031,45.798431,-1,0.1606000066,2.8671998978,214.31
1569498402.39,63.58438789,10.48539242,46.259056,-1,0.1459999979,2.4191999435,214.264
1569498403.49,63.58439873,10.48541389,46.650898,-1,0.1386999935,2.77760005,214.223
1569498404.64,63.58440648,10.48543163,46.804939,-1,0.1459999979,2.2400000095,214.142
1569498405.74,63.58440919,10.48544097,46.761387,-1,0.1533000022,3.135999918,214.202
1569498406.89,63.58441152,10.48545211,46.643253,-1,0.1752000004,2.956799984,214.137
1569498407.99,63.5844136,10.48546535,46.482838,-1,0.1459999979,3.0464000702,214.1205
1569498409.14,63.58441543,10.48548218,46.284847,-1,0.1606000066,2.598400116,214.117
1569498410.24,63.58441654,10.48550107,46.090954,-1,0.1533000022,2.77760005,214.069
1569498411.39,63.58441663,10.48552369,45.9039,-1,0.1533000022,2.598400116,214.161
1569498412.49,63.58441526,10.48554784,45.730587,-1,0.1533000022,3.135999918,214.174
1569498413.64,63.58441177,10.4855748,45.554558,-1,0.1533000022,2.598400116,214.082
1569498414.74,63.58440601,10.48560125,45.397781,-1,0.1533000022,2.598400116,214.112
1569498415.89,63.58439722,10.48562765,45.211609,-1,0.167899996,2.956799984,214.133
1569498416.99,63.5843861,10.48564994,44.96537,-1,0.167899996,2.598400116,214.0775
1569498418.14,63.58437179,10.48566776,44.616146,-1,0.1752000004,2.77760005,214.04
1569498419.241,63.58435581,10.48567761,44.251675,-1,0.1533000022,2.77760005,214.227
1569498420.39,63.58433749,10.4856778,43.836452,-1,0.1386999935,2.598400116,213.682
1569498421.49,63.58431966,10.48566673,43.396828,-1,0.1533000022,2.8671998978,214.233
1569498422.64,63.5843024,10.48564524,42.879734,-1,0.167899996,2.6879999638,214.367
1569498423.74,63.58428851,10.48561697,42.409847,-1,0.1459999979,2.956799984,214.503
1569498424.89,63.58427775,10.48558024,41.958733,-1,0.1825000048,2.6879999638,214.578
1569498425.992,63.58427156,10.4855408,41.534081,-1,0.167899996,2.598400116,214.405
1569498427.14,63.58426961,10.48549776,41.06044,-1,0.1752000004,2.77760005,214.314
1569498428.24,63.58427206,10.48545701,40.638073,-1,0.1825000048,2.8671998978,214.352
1569498429.39,63.5842781,10.48541647,40.194077,-1,0.167899996,3.4944000244,214.441
1569498430.49,63.58428578,10.48537967,39.751495,-1,0.1825000048,2.598400116,214.459
1569498431.64,63.58429462,10.48534209,39.247532,-1,0.1533000022,2.6879999638,214.264
1569498432.74,63.58430369,10.48530691,38.80682,-1,0.167899996,2.77760005,213.852
1569498433.89,63.5843144,10.48527225,38.37561,-1,0.167899996,2.77760005,213.838
1569498434.99,63.58432638,10.48524257,37.949726,-1,0.167899996,3.3152000904,214.04
1569498436.14,63.58434069,10.48521637,37.516277,-1,0.1606000066,3.135999918,214.107
1569498437.24,63.58435585,10.48519653,37.112225,-1,0.1752000004,2.77760005,214.187
1569498438.39,63.58437281,10.4851816,36.71207,-1,0.1897999942,3.135999918,214.355
1569498439.49,63.58438967,10.48517306,36.294102,-1,0.1752000004,3.2256000042,214.515
1569498440.64,63.58440754,10.48516986,35.84267,-1,0.1897999942,3.135999918,214.46
1569498441.74,63.58442453,10.48517164,35.396355,-1,0.2117000073,2.77760005,214.525
1569498442.89,63.58444197,10.48517806,34.939068,-1,0.2117000073,3.135999918,214.654
1569498443.991,63.58445817,10.48518815,34.466663,-1,0.204400003,2.8671998978,214.546
1569498445.14,63.58447447,10.48520242,33.962132,-1,0.1897999942,2.956799984,214.739
1569498446.24,63.58448922,10.48521963,33.490723,-1,0.2117000073,3.135999918,214.676
