timestamp,gmtTime,latitude,longitude,latitudeCorr,longitudeCorr,altitude,depth,medium,conductivity,temperature,salinity
1569494331.75091,10:38:51.750,63.5656504299455,10.4805382534496,63.5653758178684,10.480375230035,-1,66.99,UNDERWATER,3.7,10.806,33.127
1569494332.75088,10:38:52.750,63.5656508343137,10.4805089638295,63.5653754106173,10.4803469496841,-1,66.6,UNDERWATER,3.701,10.818,33.117
1569494333.7506,10:38:53.750,63.5656512919077,10.480479634894,63.5653750412776,10.4803171162266,-1,66.21,UNDERWATER,3.701,10.821,33.117
1569494334.75088,10:38:54.750,63.5656517610289,10.4804505012504,63.5653746905307,10.4802858474037,-1,65.82,UNDERWATER,3.702,10.823,33.115
1569494335.75086,10:38:55.750,63.5656522629515,10.4804211686066,63.5653743878608,10.4802575975946,-1,65.44,UNDERWATER,3.702,10.833,33.115
1569494336.75091,10:38:56.750,63.5656527970407,10.4803918875415,63.5653740777347,10.4802246855185,-1,65.06,UNDERWATER,3.703,10.894,33.111
1569494337.75052,10:38:57.750,63.565653369318,10.4803627207073,63.5653738570406,10.4801979236092,-1,64.68,UNDERWATER,3.71,10.971,33.078
1569494338.75042,10:38:58.750,63.565653902274,10.4803333432235,63.5653736147841,10.4801666674646,-1,64.3,UNDERWATER,3.711,10.987,33.071
1569494339.75032,10:38:59.750,63.5656543605761,10.4803040965545,63.565373315369,10.4801367831586,-1,63.93,UNDERWATER,3.712,11.024,33.062
1569494340.75029,10:39:00.750,63.5656548414439,10.4802747504128,63.5653729564695,10.4801055486062,-1,63.55,UNDERWATER,3.716,11.083,33.04
1569494341.75045,10:39:01.750,63.5656553775754,10.4802454963585,63.5653726950344,10.4800786184205,-1,63.19,UNDERWATER,3.719,11.156,33.032
1569494342.75041,10:39:02.750,63.5656559386044,10.4802162220352,63.5653724454828,10.4800489029912,-1,62.82,UNDERWATER,3.724,11.217,33.012
1569494343.75059,10:39:03.750,63.565656475367,10.4801869324141,63.5653721911224,10.4800175252354,-1,62.44,UNDERWATER,3.731,11.323,32.994
1569494344.7507,10:39:04.750,63.5656569732019,10.4801576470758,63.5653719299085,10.4799892657549,-1,62.07,UNDERWATER,3.736,11.38,32.972
1569494345.75078,10:39:05.750,63.565657402237,10.4801283801995,63.5653715946712,10.4799578530566,-1,61.7,UNDERWATER,3.739,11.411,32.965
1569494346.75062,10:39:06.750,63.5656577558195,10.4800991029147,63.5653711930562,10.4799281383208,-1,61.32,UNDERWATER,3.741,11.481,32.962
1569494347.75079,10:39:07.750,63.5656580317133,10.4800697765265,63.5653707170864,10.47989821286,-1,60.95,UNDERWATER,3.747,11.531,32.943
1569494348.75079,10:39:08.750,63.5656582958743,10.4800405668286,63.5653701803885,10.4798684343204,-1,60.58,UNDERWATER,3.748,11.547,32.935
1569494349.75084,10:39:09.750,63.5656586136984,10.4800111685743,63.5653696627337,10.4798386471132,-1,60.21,UNDERWATER,3.749,11.557,32.933
1569494350.75074,10:39:10.750,63.5656590120821,10.4799819576069,63.5653692133617,10.4798087665139,-1,59.84,UNDERWATER,3.75,11.571,32.931
1569494351.75053,10:39:11.750,63.5656594820818,10.4799526895329,63.5653688459125,10.4797790787784,-1,59.47,UNDERWATER,3.752,11.633,32.928
1569494352.75074,10:39:12.750,63.565659953497,10.4799233662066,63.5653685293481,10.4797492172108,-1,59.09,UNDERWATER,3.763,11.791,32.899
1569494353.75077,10:39:13.750,63.5656603861135,10.4798942467794,63.565368185812,10.4797194219967,-1,58.71,UNDERWATER,3.767,11.849,32.864
1569494354.75064,10:39:14.750,63.565660825162,10.479864928395,63.5653678206693,10.4796896882181,-1,58.33,UNDERWATER,3.768,11.87,32.834
1569494355.75077,10:39:15.750,63.565661275669,10.479835721756,63.5653674666841,10.4796598039367,-1,57.96,UNDERWATER,3.768,11.873,32.831
1569494356.7507,10:39:16.750,63.5656617403988,10.4798064789407,63.5653671226315,10.4796301365032,-1,57.57,UNDERWATER,3.768,11.886,32.829
1569494357.75073,10:39:17.750,63.5656622061801,10.4797771666589,63.5653667958981,10.4796003124644,-1,57.2,UNDERWATER,3.77,11.925,32.819
1569494358.75072,10:39:18.750,63.5656626626235,10.479748012905,63.5653664554587,10.4795705571717,-1,56.81,UNDERWATER,3.771,11.94,32.811
1569494359.75055,10:39:19.750,63.565663141951,10.4797187092784,63.5653661275418,10.4795407766913,-1,56.43,UNDERWATER,3.771,11.94,32.804
1569494360.75068,10:39:20.750,63.5656636044956,10.4796894934833,63.565365804489,10.4795109415657,-1,56.05,UNDERWATER,3.771,11.953,32.802
1569494361.7504,10:39:21.750,63.5656640462273,10.4796601824869,63.5653654608115,10.479481249572,-1,55.67,UNDERWATER,3.773,11.989,32.801
1569494362.74998,10:39:22.749,63.5656644307244,10.479631005416,63.5653650847117,10.4794513837113,-1,55.29,UNDERWATER,3.776,12.015,32.789
1569494363.7503,10:39:23.750,63.5656648243517,10.4796017221168,63.5653646624805,10.4794216389101,-1,54.9,UNDERWATER,3.777,12.029,32.788
1569494364.75024,10:39:24.750,63.5656652840043,10.4795724510702,63.5653642856918,10.4793917663743,-1,54.52,UNDERWATER,3.777,12.035,32.786
1569494365.75033,10:39:25.750,63.5656657769445,10.4795432150227,63.5653639647054,10.4793620651685,-1,54.14,UNDERWATER,3.778,12.043,32.785
1569494366.75028,10:39:26.750,63.5656662726731,10.4795138604284,63.5653636651247,10.4793322104147,-1,53.77,UNDERWATER,3.779,12.056,32.784
1569494367.75025,10:39:27.750,63.5656667434199,10.4794847091574,63.5653633547093,10.479302425662,-1,53.39,UNDERWATER,3.78,12.066,32.784
1569494368.75046,10:39:28.750,63.5656671884066,10.4794553582789,63.5653630219649,10.4792726734725,-1,53.01,UNDERWATER,3.781,12.104,32.786
1569494369.75026,10:39:29.750,63.5656675721066,10.479426087282,63.5653626238544,10.4792412590241,-1,52.63,UNDERWATER,3.785,12.13,32.785
1569494370.75046,10:39:30.750,63.5656679637988,10.4793968039629,63.565362240592,10.4792145107474,-1,52.27,UNDERWATER,3.786,12.131,32.781
1569494371.75034,10:39:31.750,63.5656684134611,10.4793674948858,63.5653618554024,10.4791846111755,-1,51.89,UNDERWATER,3.785,12.138,32.777
1569494372.75025,10:39:32.750,63.5656689147225,10.4793382834338,63.5653615291942,10.4791548344111,-1,51.51,UNDERWATER,3.786,12.165,32.769
1569494373.75043,10:39:33.750,63.5656694162913,10.4793089288531,63.5653612384766,10.4791250453292,-1,51.14,UNDERWATER,3.788,12.183,32.761
1569494374.7503,10:39:34.750,63.5656698895636,10.4792797659579,63.5653609330667,10.4790951862331,-1,50.76,UNDERWATER,3.79,12.211,32.758
1569494375.75025,10:39:35.750,63.5656703388832,10.4792503653807,63.5653605983594,10.4790654372141,-1,50.38,UNDERWATER,3.79,12.215,32.754
1569494376.75025,10:39:36.750,63.5656707748663,10.4792211963479,63.565360243462,10.4790355824812,-1,50.01,UNDERWATER,3.791,12.22,32.753
1569494377.75025,10:39:37.750,63.5656712205119,10.4791919407519,63.5653598824018,10.479005913224,-1,49.62,UNDERWATER,3.791,12.222,32.753
1569494378.75031,10:39:38.750,63.5656716575105,10.4791626353834,63.5653595333055,10.4789760529877,-1,49.25,UNDERWATER,3.791,12.228,32.754
1569494379.75027,10:39:39.750,63.5656721009413,10.4791334885201,63.5653591726258,10.4789462406357,-1,48.86,UNDERWATER,3.792,12.23,32.754
1569494380.7501,10:39:40.750,63.5656725342134,10.4791041948546,63.5653587999979,10.4789150197561,-1,48.48,UNDERWATER,3.793,12.238,32.756
1569494381.75029,10:39:41.750,63.5656729404369,10.4790749810755,63.5653584253577,10.4788852000843,-1,48.09,UNDERWATER,3.795,12.272,32.76
1569494382.75024,10:39:42.750,63.5656733466782,10.4790457599384,63.5653580296943,10.4788554977083,-1,47.69,UNDERWATER,3.797,12.285,32.756
1569494383.75007,10:39:43.750,63.565673755077,10.4790164706368,63.5653576373299,10.4788257197978,-1,47.3,UNDERWATER,3.799,12.326,32.758
1569494384.75011,10:39:44.750,63.5656742149152,10.4789873514351,63.5653572647213,10.4787959553982,-1,46.91,UNDERWATER,3.801,12.339,32.75
1569494385.75006,10:39:45.750,63.5656747316788,10.4789580547421,63.5653569529673,10.4787662376613,-1,46.52,UNDERWATER,3.801,12.342,32.749
1569494386.75006,10:39:46.750,63.565675263306,10.4789287666279,63.5653566833681,10.4787364074825,-1,46.13,UNDERWATER,3.802,12.361,32.749
1569494387.75001,10:39:47.750,63.5656757775108,10.47889957865,63.5653564160041,10.4787065392986,-1,45.74,UNDERWATER,3.807,12.414,32.753
1569494388.74989,10:39:48.749,63.5656762588391,10.4788703353711,63.5653561172305,10.4786769050743,-1,45.36,UNDERWATER,3.809,12.427,32.749
1569494389.7502,10:39:49.750,63.5656767408344,10.4788409643598,63.565355797364,10.4786470251998,-1,44.98,UNDERWATER,3.811,12.449,32.75
1569494390.75002,10:39:50.750,63.5656772123707,10.47881180466,63.5653554814576,10.4786172239312,-1,44.59,UNDERWATER,3.812,12.467,32.752
1569494391.75018,10:39:51.750,63.5656776893853,10.4787824361065,63.5653551542766,10.4785874435599,-1,44.21,UNDERWATER,3.814,12.481,32.752
1569494392.75008,10:39:52.750,63.5656781505975,10.4787532137644,63.5653548323175,10.4785575501712,-1,43.82,UNDERWATER,3.815,12.489,32.753
1569494393.75,10:39:53.750,63.5656785927347,10.4787239422884,63.5653544848733,10.4785278754494,-1,43.44,UNDERWATER,3.815,12.496,32.753
1569494394.75013,10:39:54.750,63.5656790450411,10.4786945872807,63.5653541295865,10.4784979943567,-1,43.06,UNDERWATER,3.816,12.517,32.752
1569494395.75,10:39:55.749,63.5656795331339,10.4786654644341,63.565353798259,10.4784681759119,-1,42.67,UNDERWATER,3.818,12.541,32.746
1569494396.7501,10:39:56.750,63.5656800296267,10.4786361389326,63.5653534955721,10.4784383925688,-1,42.29,UNDERWATER,3.819,12.559,32.736
1569494397.75006,10:39:57.750,63.5656805496922,10.4786069030842,63.5653532168783,10.478410029867,-1,41.9,UNDERWATER,3.819,12.579,32.715
1569494398.75001,10:39:58.750,63.5656810857098,10.4785777003998,63.5653529442137,10.4783803600445,-1,41.52,UNDERWATER,3.818,12.589,32.695
1569494399.75002,10:39:59.750,63.5656816455905,10.4785483945616,63.5653526962199,10.4783505673821,-1,41.12,UNDERWATER,3.816,12.605,32.67
1569494400.75005,10:40:00.750,63.5656821591597,10.4785191636531,63.5653524472074,10.4783208005286,-1,40.73,UNDERWATER,3.817,12.62,32.664
1569494401.75018,10:40:01.750,63.5656826102133,10.4784898799672,63.5653521421318,10.478290984501,-1,40.34,UNDERWATER,3.817,12.622,32.66
1569494402.75005,10:40:02.750,63.5656829901005,10.4784606429226,63.5653517494271,10.4782597219618,-1,39.97,UNDERWATER,3.816,12.613,32.65
1569494403.74997,10:40:03.749,63.5656833404146,10.4784313432966,63.5653512911442,10.4782283389978,-1,39.59,UNDERWATER,3.816,12.618,32.648
1569494404.75002,10:40:04.750,63.5656837051085,10.4784021210273,63.5653508910665,10.4782016079787,-1,39.21,UNDERWATER,3.815,12.624,32.64
1569494405.75,10:40:05.750,63.5656840863392,10.4783727894947,63.5653504642697,10.4781717552057,-1,38.82,UNDERWATER,3.815,12.63,32.637
1569494406.7498,10:40:06.749,63.5656844912167,10.478343624981,63.5653500375948,10.47814050493,-1,38.44,UNDERWATER,3.816,12.638,32.635
1569494407.75001,10:40:07.750,63.5656849052976,10.478314338877,63.5653496491812,10.4781107258525,-1,38.05,UNDERWATER,3.815,12.639,32.627
1569494408.74986,10:40:08.749,63.5656853139474,10.4782851129635,63.5653492692763,10.4780809000383,-1,37.67,UNDERWATER,3.813,12.574,32.608
1569494409.74996,10:40:09.749,63.5656856917469,10.4782558968914,63.5653488662298,10.4780512352013,-1,37.28,UNDERWATER,3.792,12.538,32.49
1569494410.74983,10:40:10.749,63.5656860625176,10.4782265641312,63.5653484397677,10.4780214181335,-1,36.9,UNDERWATER,3.792,12.548,32.487
1569494411.74971,10:40:11.749,63.5656864524231,10.4781973566552,63.5653480200319,10.4779915162377,-1,36.52,UNDERWATER,3.792,12.55,32.485
1569494412.74996,10:40:12.749,63.5656868821252,10.4781680988121,63.5653476241504,10.4779618391225,-1,36.14,UNDERWATER,3.794,12.583,32.49
1569494413.74978,10:40:13.749,63.5656873506061,10.4781388692349,63.5653472787466,10.4779319556371,-1,35.75,UNDERWATER,3.797,12.613,32.489
1569494414.7499,10:40:14.749,63.5656878304683,10.4781096138505,63.5653469501766,10.4779022760187,-1,35.36,UNDERWATER,3.799,12.636,32.489
1569494415.75,10:40:15.750,63.565688346447,10.4780803658501,63.5653466607035,10.4778739337535,-1,34.97,UNDERWATER,3.8,12.694,32.469
1569494416.7499,10:40:16.749,63.565688876441,10.4780511583479,63.5653463892765,10.4778442381613,-1,34.59,UNDERWATER,3.804,12.737,32.459
1569494417.74991,10:40:17.749,63.5656893761448,10.4780218501433,63.5653461132532,10.4778144246784,-1,34.21,UNDERWATER,3.804,12.729,32.437
1569494418.75035,10:40:18.750,63.5656898385888,10.4779923575713,63.5653458041713,10.4777845989124,-1,33.87,UNDERWATER,3.798,12.73,32.391
1569494419.74957,10:40:19.749,63.5656904487969,10.4779685481276,63.5653454418461,10.4777549855216,-1,33.62,UNDERWATER,3.798,12.739,32.379
1569494420.74989,10:40:20.749,63.565691378728,10.4779573178756,63.5653454682427,10.4777346669682,-1,33.39,UNDERWATER,3.798,12.744,32.373
1569494421.74989,10:40:21.749,63.5656927375705,10.4779478095065,63.5653456481056,10.477725047959,-1,33.19,UNDERWATER,3.798,12.748,32.368
1569494422.74971,10:40:22.749,63.5656950112113,10.4779367936123,63.5653465491917,10.4777143428297,-1,32.98,UNDERWATER,3.798,12.751,32.364
1569494423.74973,10:40:23.749,63.5656983598046,10.4779248007366,63.5653484219009,10.4777023806949,-1,32.78,UNDERWATER,3.797,12.756,32.359
1569494424.74958,10:40:24.749,63.5657030404307,10.4779119990391,63.5653514827626,10.4776894710066,-1,32.6,UNDERWATER,3.797,12.757,32.349
1569494425.74982,10:40:25.749,63.5657091310111,10.4778991070573,63.5653559217755,10.4776759994082,-1,32.43,UNDERWATER,3.795,12.748,32.332
1569494426.74967,10:40:26.749,63.5657167407235,10.4778868101641,63.5653617915477,10.4776627519804,-1,32.27,UNDERWATER,3.789,12.719,32.306
1569494427.74977,10:40:27.749,63.5657259523779,10.4778758883093,63.565369242829,10.4776503526531,-1,32.13,UNDERWATER,3.786,12.707,32.293
1569494428.74975,10:40:28.749,63.5657366295601,10.4778673475775,63.5653782462328,10.4776397410907,-1,32,UNDERWATER,3.786,12.703,32.294
1569494429.74954,10:40:29.749,63.5657487376503,10.4778620601222,63.5653887086145,10.4776318533778,-1,31.88,UNDERWATER,3.784,12.675,32.284
1569494430.74955,10:40:30.749,63.5657619593528,10.4778609326359,63.5654005266898,10.4776275899279,-1,31.74,UNDERWATER,3.777,12.649,32.247
1569494431.74968,10:40:31.749,63.5657758177338,10.477864808067,63.565413238255,10.477627836555,-1,31.57,UNDERWATER,3.773,12.657,32.218
1569494432.74952,10:40:32.749,63.56578982801,10.477874356147,63.5654264294557,10.4776333747427,-1,31.33,UNDERWATER,3.771,12.643,32.196
1569494433.74953,10:40:33.749,63.5658039877204,10.4778876938254,63.5654395982536,10.4776444221477,-1,31.02,UNDERWATER,3.765,12.641,32.147
1569494434.74948,10:40:34.749,63.5658181337989,10.4779055285884,63.5654530936272,10.4776584446354,-1,30.69,UNDERWATER,3.764,12.648,32.133
1569494435.7494,10:40:35.749,63.5658314580349,10.4779299672453,63.5654655834464,10.4776772306555,-1,30.36,UNDERWATER,3.762,12.647,32.113
1569494436.74922,10:40:36.749,63.5658428630841,10.4779611282436,63.5654775508434,10.4777034634205,-1,30,UNDERWATER,3.759,12.644,32.083
1569494437.7493,10:40:37.749,63.5658512420598,10.4779973819716,63.5654872279242,10.4777361803258,-1,29.64,UNDERWATER,3.754,12.623,32.044
1569494438.74972,10:40:38.749,63.5658557581438,10.4780365030104,63.5654935228778,10.4777731129622,-1,29.25,UNDERWATER,3.741,12.585,31.949
1569494439.74957,10:40:39.749,63.5658559632386,10.4780764315369,63.5654957699658,10.4778122485936,-1,28.86,UNDERWATER,3.728,12.559,31.849
1569494440.74968,10:40:40.749,63.5658519307989,10.4781148459694,63.5654936682336,10.4778513760631,-1,28.47,UNDERWATER,3.723,12.557,31.824
1569494441.74967,10:40:41.749,63.5658438598183,10.4781495400763,63.5654873808829,10.4778881676881,-1,28.07,UNDERWATER,3.723,12.558,31.819
1569494442.74958,10:40:42.749,63.5658323702036,10.4781789191351,63.5654772501605,10.4779206738459,-1,27.69,UNDERWATER,3.722,12.557,31.817
1569494443.74963,10:40:43.749,63.565818187367,10.4782008812619,63.5654639147672,10.4779470899247,-1,27.32,UNDERWATER,3.722,12.558,31.815
1569494444.74961,10:40:44.749,63.5658024400848,10.478215897735,63.5654482390627,10.4779657881555,-1,26.94,UNDERWATER,3.722,12.558,31.813
1569494445.7494,10:40:45.749,63.5657863792858,10.4782289601342,63.5654314473574,10.4779789580469,-1,26.52,UNDERWATER,3.722,12.558,31.811
1569494446.74958,10:40:46.749,63.5657708627749,10.4782446705779,63.5654147172185,10.4779920050938,-1,26.11,UNDERWATER,3.722,12.559,31.811
1569494447.7494,10:40:47.749,63.565756102757,10.478263600139,63.5653979094946,10.4780094167315,-1,25.72,UNDERWATER,3.721,12.559,31.806
1569494448.74938,10:40:48.749,63.5657415002275,10.4782826082107,63.565382523729,10.4780283100225,-1,25.33,UNDERWATER,3.721,12.549,31.8
1569494449.7494,10:40:49.749,63.5657262632989,10.4782981575212,63.5653669146464,10.478045771186,-1,24.93,UNDERWATER,3.716,12.528,31.762
1569494450.74935,10:40:50.749,63.5657103578298,10.4783085431229,63.5653497662526,10.4780593110869,-1,24.55,UNDERWATER,3.7,12.49,31.655
1569494451.74948,10:40:51.749,63.5656940787409,10.4783133263938,63.5653345664458,10.4780661746078,-1,24.17,UNDERWATER,3.693,12.47,31.6
1569494452.7494,10:40:52.749,63.5656777474161,10.4783127381262,63.5653174199918,10.478068503253,-1,23.81,UNDERWATER,3.687,12.459,31.561
1569494453.74945,10:40:53.749,63.5656617425222,10.4783073101503,63.5653003796619,10.4780656028212,-1,23.44,UNDERWATER,3.683,12.451,31.532
1569494454.74937,10:40:54.749,63.5656462772451,10.4782975336664,63.5652829090948,10.4780575943441,-1,23.07,UNDERWATER,3.681,12.446,31.513
1569494455.74927,10:40:55.749,63.5656315010457,10.4782838164568,63.5652669193972,10.4780456542889,-1,22.7,UNDERWATER,3.678,12.444,31.494
1569494456.74931,10:40:56.749,63.5656175833322,10.478266621556,63.5652516689515,10.4780299430263,-1,22.33,UNDERWATER,3.677,12.441,31.483
1569494457.74928,10:40:57.749,63.565604642342,10.4782463886354,63.5652373292669,10.4780109652766,-1,21.96,UNDERWATER,3.676,12.435,31.476
1569494458.74923,10:40:58.749,63.5655928210956,10.4782233326158,63.5652240243378,10.4779890539408,-1,21.58,UNDERWATER,3.673,12.433,31.458
1569494459.74933,10:40:59.749,63.5655822307031,10.4781977064805,63.5652118809917,10.477964389472,-1,21.21,UNDERWATER,3.673,12.431,31.454
1569494460.74928,10:41:00.749,63.5655730018383,10.4781698320117,63.5652010296242,10.4779373120637,-1,20.83,UNDERWATER,3.672,12.43,31.45
1569494461.74933,10:41:01.749,63.5655652387832,10.4781399621116,63.5651915780337,10.4779080735526,-1,20.48,UNDERWATER,3.672,12.43,31.451
1569494462.74939,10:41:02.749,63.5655590190243,10.4781084370934,63.5651832567902,10.4778753206461,-1,20.13,UNDERWATER,3.672,12.426,31.445
1569494463.74923,10:41:03.749,63.5655543875004,10.4780757617483,63.5651775152985,10.477846007539,-1,19.78,UNDERWATER,3.67,12.425,31.437
1569494464.74926,10:41:04.749,63.5655514072461,10.4780423131075,63.5651726523578,10.4778124754249,-1,19.44,UNDERWATER,3.67,12.424,31.435
1569494465.74926,10:41:05.749,63.565550078908,10.4780084609497,63.5651694560332,10.4777783419635,-1,19.1,UNDERWATER,3.668,12.419,31.412
1569494466.74923,10:41:06.749,63.565550402884,10.4779745750008,63.5651679112653,10.4777438467626,-1,18.76,UNDERWATER,3.666,12.408,31.398
1569494467.7491,10:41:07.749,63.5655523705068,10.4779411453124,63.5651680117912,10.4777095560719,-1,18.42,UNDERWATER,3.66,12.378,31.365
1569494468.74886,10:41:08.748,63.5655559259441,10.4779084777842,63.5651698744736,10.4776741802942,-1,18.09,UNDERWATER,3.656,12.365,31.345
1569494469.74905,10:41:09.749,63.5655609913126,10.4778770281348,63.5651732380036,10.4776414224254,-1,17.76,UNDERWATER,3.655,12.361,31.34
1569494470.74912,10:41:10.749,63.5655675026381,10.4778470175331,63.5651781048471,10.4776099499683,-1,17.43,UNDERWATER,3.654,12.349,31.335
1569494471.74912,10:41:11.749,63.5655753482171,10.4778188304609,63.565184349043,10.4775801179796,-1,17.09,UNDERWATER,3.652,12.323,31.322
1569494472.74892,10:41:12.748,63.565584436824,10.4777928133019,63.5651919179431,10.4775522126815,-1,16.76,UNDERWATER,3.644,12.309,31.286
1569494473.74916,10:41:13.749,63.5655946837511,10.4777691638876,63.5652006782088,10.4775265817298,-1,16.42,UNDERWATER,3.642,12.308,31.273
1569494474.74906,10:41:14.749,63.5656059105452,10.4777481377668,63.5652105360893,10.4775034548562,-1,16.09,UNDERWATER,3.646,12.303,31.291
1569494475.74843,10:41:15.748,63.5656179832801,10.4777296391904,63.5652213189965,10.4774828873889,-1,15.76,UNDERWATER,3.638,12.234,31.243
1569494476.74942,10:41:16.749,63.5656307769246,10.4777140735401,63.565232892155,10.4774649838616,-1,15.43,UNDERWATER,3.613,12.15,31.079
1569494477.74893,10:41:17.748,63.5656442098198,10.4777016447566,63.5652451640339,10.4774500795495,-1,15.11,UNDERWATER,3.599,12.13,30.998
1569494478.74891,10:41:18.748,63.5656580717213,10.4776927435791,63.5652579920995,10.4774385295876,-1,14.78,UNDERWATER,3.596,12.113,30.982
1569494479.7489,10:41:19.748,63.5656722900248,10.4776873097685,63.5652712058226,10.4774304703327,-1,14.46,UNDERWATER,3.586,12.095,30.917
1569494480.74904,10:41:20.749,63.5656866086683,10.4776851543409,63.5652840193176,10.4774260221585,-1,14.14,UNDERWATER,3.557,11.938,30.699
1569494481.74881,10:41:21.748,63.5657008919562,10.4776861164786,63.5652975433787,10.4774243918369,-1,13.8,UNDERWATER,3.529,11.862,30.521
1569494482.74891,10:41:22.748,63.5657149589326,10.47769032768,63.5653116443309,10.4774261211061,-1,13.45,UNDERWATER,3.514,11.838,30.417
1569494483.74902,10:41:23.749,63.5657286768631,10.477697753622,63.5653247707427,10.4774311067441,-1,13.09,UNDERWATER,3.504,11.807,30.351
1569494484.74879,10:41:24.748,63.565741968346,10.4777082837058,63.5653375448454,10.4774392432228,-1,12.73,UNDERWATER,3.5,11.805,30.325
1569494485.74905,10:41:25.749,63.5657546332474,10.4777217411845,63.5653498028044,10.4774504421411,-1,12.37,UNDERWATER,3.5,11.804,30.318
1569494486.7489,10:41:26.748,63.5657666461499,10.4777379209099,63.5653614116645,10.4774644677206,-1,12.01,UNDERWATER,3.499,11.805,30.312
1569494487.74903,10:41:27.749,63.5657778727597,10.4777566669182,63.5653723343227,10.4774811615234,-1,11.65,UNDERWATER,3.499,11.804,30.311
1569494488.74907,10:41:28.749,63.5657881448739,10.477777698002,63.565382383022,10.477500306214,-1,11.31,UNDERWATER,3.498,11.804,30.305
1569494489.74884,10:41:29.748,63.5657974994375,10.4778009515426,63.5653915088108,10.4775217224699,-1,10.95,UNDERWATER,3.498,11.804,30.301
1569494490.74904,10:41:30.749,63.565805797275,10.4778261118437,63.5653996422563,10.4775452211497,-1,10.61,UNDERWATER,3.497,11.804,30.299
1569494491.74889,10:41:31.748,63.5658129394795,10.477852923498,63.5654067091739,10.4775705725972,-1,10.26,UNDERWATER,3.498,11.804,30.299
1569494492.74888,10:41:32.748,63.5658188588278,10.4778811125998,63.5654125551667,10.477597412062,-1,9.92,UNDERWATER,3.498,11.805,30.303
1569494493.74882,10:41:33.748,63.5658235367848,10.4779104432591,63.5654171868123,10.4776255405205,-1,9.59,UNDERWATER,3.498,11.806,30.305
1569494494.74882,10:41:34.748,63.5658268858242,10.477940717811,63.5654204121665,10.4776532884417,-1,9.27,UNDERWATER,3.498,11.806,30.306
1569494495.74874,10:41:35.748,63.565828822417,10.4779714781248,63.5654224704046,10.4776832124937,-1,8.94,UNDERWATER,3.498,11.805,30.303
1569494496.74877,10:41:36.748,63.5658293519876,10.4780025509746,63.5654231091379,10.4777151139456,-1,8.61,UNDERWATER,3.498,11.805,30.301
1569494497.74884,10:41:37.748,63.5658284976639,10.4780336022373,63.5654222851562,10.4777457000343,-1,8.29,UNDERWATER,3.497,11.805,30.295
1569494498.74869,10:41:38.748,63.5658262598816,10.4780641135526,63.5654200800389,10.477776074182,-1,7.97,UNDERWATER,3.497,11.805,30.296
1569494499.74978,10:41:39.749,63.5658226652611,10.4780938908769,63.5654164882129,10.4778057364554,-1,7.65,UNDERWATER,3.497,11.806,30.289
1569494500.74867,10:41:40.748,63.5658178237237,10.4781228063472,63.5654115894417,10.4778346634568,-1,7.33,UNDERWATER,3.497,11.805,30.296
1569494501.74873,10:41:41.748,63.5658117289594,10.4781505652011,63.5654054487995,10.4778626205135,-1,7.01,UNDERWATER,3.497,11.804,30.294
1569494502.7487,10:41:42.748,63.5658044244922,10.4781768320822,63.5653980605575,10.4778892932778,-1,6.69,UNDERWATER,3.495,11.8,30.283
1569494503.74876,10:41:43.748,63.5657960685096,10.478201239641,63.5653895266589,10.477914289815,-1,6.38,UNDERWATER,3.495,11.788,30.28
1569494504.7486,10:41:44.748,63.5657867034739,10.4782237399904,63.5653799516714,10.4779374332067,-1,6.06,UNDERWATER,3.491,11.782,30.256
1569494505.74866,10:41:45.748,63.5657763835396,10.4782440173942,63.5653694171954,10.4779585514102,-1,5.75,UNDERWATER,3.488,11.742,30.233
1569494506.7485,10:41:46.748,63.5657651748646,10.4782617119567,63.5653579069352,10.477977289491,-1,5.44,UNDERWATER,3.481,11.718,30.183
1569494507.74859,10:41:47.748,63.565753288698,10.478276757264,63.5653455994609,10.4779934065939,-1,5.12,UNDERWATER,3.468,11.691,30.107
1569494508.74806,10:41:48.748,63.5657409166219,10.4782893399233,63.5653333683642,10.4780062645965,-1,4.81,UNDERWATER,3.468,11.693,30.104
1569494509.74869,10:41:49.748,63.5657280763958,10.4782993592412,63.5653200274655,10.4780174651294,-1,4.49,UNDERWATER,3.467,11.678,30.101
1569494510.74859,10:41:50.748,63.5657148596121,10.4783065167169,63.5653062438395,10.4780259708444,-1,4.17,UNDERWATER,3.463,11.664,30.075
1569494511.74865,10:41:51.748,63.5657013969822,10.4783106304362,63.5652921317755,10.4780315348175,-1,3.86,UNDERWATER,3.454,11.626,30.011
1569494512.74883,10:41:52.748,63.5656878008564,10.4783118490621,63.5652778070898,10.4780340797354,-1,3.55,UNDERWATER,3.449,11.616,29.983
1569494513.74865,10:41:53.748,63.5656742924436,10.4783099783798,63.5652634050328,10.4780337281763,-1,3.25,UNDERWATER,3.445,11.604,29.95
1569494514.74871,10:41:54.748,63.5656609514481,10.4783052861746,63.5652491676395,10.4780302468713,-1,2.95,UNDERWATER,3.444,11.61,29.95
1569494515.74873,10:41:55.748,63.5656477824558,10.4782979542721,63.5652350861537,10.4780241380876,-1,2.64,UNDERWATER,3.443,11.604,29.937
1569494516.74871,10:41:56.748,63.5656350468552,10.478287804438,63.5652205493602,10.4780147796767,-1,2.33,UNDERWATER,3.443,11.605,29.937
1569494517.74874,10:41:57.748,63.5656229288489,10.4782749090165,63.565207290155,10.478002987154,-1,2.04,UNDERWATER,3.444,11.604,29.943
